temperature,hour,day,month,day_of_week,is_weekend,load_lag_1,load_lag_2,load_lag_3,load_lag_24,load_lag_48,load_lag_168,temp_lag_1,temp_lag_24,rolling_mean_3,rolling_mean_6,rolling_mean_24,rolling_std_24,hour_sin,hour_cos,dow_sin,dow_cos
26,0,16,2,0,0,37382.0,40268.0,44190.0,31968.0,31565.0,28259.0,27.0,25.0,37087.333333333336,43020.5,39812.41666666666,8891.398862489728,0.0,1.0,0.0,1.0
26,1,16,2,0,0,33612.0,37382.0,40268.0,30355.0,29939.0,26643.0,26.0,24.0,34039.666666666664,39584.16666666666,39844.5,8857.112518982281,0.2588190451025207,0.9659258262890684,0.0,1.0
25,2,16,2,0,0,31125.0,33612.0,37382.0,29173.0,28739.0,25464.0,26.0,24.0,31468.666666666668,36041.0,39865.16666666666,8831.671778649652,0.4999999999999999,0.8660254037844387,0.0,1.0
25,3,16,2,0,0,29669.0,31125.0,33612.0,28304.0,27699.0,24871.0,25.0,23.0,29899.33333333333,33493.333333333336,39890.16666666666,8798.308650044557,0.7071067811865476,0.7071067811865476,0.0,1.0
24,4,16,2,0,0,28904.0,29669.0,31125.0,27971.0,27560.0,24363.0,25.0,23.0,29133.666666666668,31586.666666666668,39925.875,8749.434273947661,0.8660254037844386,0.5000000000000001,0.0,1.0
24,5,16,2,0,0,28828.0,28904.0,29669.0,27806.0,27801.0,24655.0,24.0,23.0,29131.33333333333,30300.0,40003.208333333336,8645.235008142583,0.9659258262890684,0.2588190451025207,0.0,1.0
24,6,16,2,0,0,29662.0,28828.0,28904.0,28653.0,29314.0,26075.0,24.0,22.0,30591.0,30245.166666666668,40196.125,8429.922890526163,1.0,6.123233995736766e-17,0.0,1.0
24,7,16,2,0,0,33283.0,29662.0,28828.0,28222.0,31164.0,26559.0,24.0,23.0,35570.666666666664,32352.166666666668,40843.833333333336,8058.928754286527,0.9659258262890684,-0.2588190451025206,0.0,1.0
24,8,16,2,0,0,43767.0,33283.0,29662.0,30355.0,38075.0,30385.0,24.0,23.0,44529.0,36830.16666666666,41934.75,8344.389227915723,0.8660254037844387,-0.4999999999999998,0.0,1.0
25,9,16,2,0,0,56537.0,43767.0,33283.0,39862.0,49648.0,38564.0,24.0,24.0,55806.66666666666,43198.833333333336,43070.333333333336,9780.888635126816,0.7071067811865476,-0.7071067811865475,0.0,1.0
28,10,16,2,0,0,67116.0,56537.0,43767.0,46755.0,55606.0,44965.0,25.0,27.0,66020.33333333333,50795.5,44222.54166666666,11678.526492741534,0.4999999999999999,-0.8660254037844387,0.0,1.0
29,11,16,2,0,0,74408.0,67116.0,56537.0,47672.0,57296.0,45326.0,28.0,29.0,72323.66666666667,58426.333333333336,45379.833333333336,13298.983000236476,0.258819045102521,-0.9659258262890682,0.0,1.0
31,12,16,2,0,0,75447.0,74408.0,67116.0,48221.0,55880.0,45695.0,29.0,30.0,75073.33333333333,65440.0,46510.833333333336,14637.928624152944,1.2246467991473532e-16,-1.0,0.0,1.0
32,13,16,2,0,0,75365.0,75447.0,74408.0,47483.0,52032.0,45295.0,31.0,32.0,75073.66666666667,70547.0,47632.75,15708.40237427641,-0.2588190451025208,-0.9659258262890684,0.0,1.0
33,14,16,2,0,0,74409.0,75365.0,75447.0,47741.0,51141.0,45459.0,32.0,33.0,74899.0,73611.33333333333,48765.333333333336,16667.20284470869,-0.4999999999999997,-0.8660254037844388,0.0,1.0
33,15,16,2,0,0,74923.0,74409.0,75365.0,47440.0,50806.0,46353.0,33.0,33.0,73477.66666666667,74275.5,49751.208333333336,17274.130789128758,-0.7071067811865471,-0.7071067811865479,0.0,1.0
28,16,16,2,0,0,71101.0,74923.0,74409.0,47043.0,50195.0,45611.0,33.0,33.0,71163.33333333333,73118.5,50602.16666666666,17634.204661905496,-0.8660254037844385,-0.5000000000000004,0.0,1.0
26,17,16,2,0,0,67466.0,71101.0,74923.0,46912.0,48409.0,44640.0,28.0,32.0,64948.0,69923.5,50992.375,17652.603091236644,-0.9659258262890684,-0.2588190451025206,0.0,1.0
27,18,16,2,0,0,56277.0,67466.0,71101.0,47407.0,49089.0,45286.0,26.0,32.0,58304.0,65890.83333333333,51149.125,17636.076777847415,-1.0,-1.8369701987210292e-16,0.0,1.0
27,19,16,2,0,0,51169.0,56277.0,67466.0,51743.0,53219.0,48400.0,27.0,31.0,53723.0,62443.16666666666,51231.625,17643.60518422291,-0.9659258262890684,0.2588190451025203,0.0,1.0
26,20,16,2,0,0,53723.0,51169.0,56277.0,50928.0,51978.0,47521.0,27.0,30.0,52269.0,58608.5,51272.75,17644.016983841444,-0.8660254037844386,0.5000000000000001,0.0,1.0
26,21,16,2,0,0,51915.0,53723.0,51169.0,44190.0,42689.0,38024.0,26.0,28.0,49639.0,53971.5,51234.79166666666,17660.88877565376,-0.7071067811865477,0.7071067811865474,0.0,1.0
26,22,16,2,0,0,43279.0,51915.0,53723.0,40268.0,37440.0,33344.0,26.0,27.0,44146.333333333336,48934.66666666666,51108.833333333336,17753.04481335317,-0.5000000000000004,0.8660254037844384,0.0,1.0
25,23,16,2,0,0,37245.0,43279.0,51915.0,37382.0,34633.0,30314.0,26.0,27.0,38174.333333333336,45221.66666666666,50967.875,17879.752192409014,-0.2588190451025215,0.965925826289068,0.0,1.0
25,0,17,2,1,0,33999.0,37245.0,43279.0,33612.0,31968.0,27900.0,25.0,26.0,34282.0,41960.5,50884.125,17969.067340033278,0.0,1.0,0.7818314824680298,0.6234898018587336
25,1,17,2,1,0,31602.0,33999.0,37245.0,31125.0,30355.0,26602.0,25.0,26.0,31893.0,38019.66666666666,50840.5,18020.32174832186,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336
25,2,17,2,1,0,30078.0,31602.0,33999.0,29669.0,29173.0,25242.0,25.0,25.0,30118.666666666668,34146.5,50799.125,18072.110952737145,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336
25,3,17,2,1,0,28676.0,30078.0,31602.0,28904.0,28304.0,24640.0,25.0,25.0,28979.33333333333,31630.666666666668,50769.125,18110.59412348013,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336
25,4,17,2,1,0,28184.0,28676.0,30078.0,28828.0,27971.0,24686.0,25.0,24.0,28270.666666666668,30081.83333333333,50732.625,18157.558614892565,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
25,5,17,2,1,0,27952.0,28184.0,28676.0,29662.0,27806.0,25587.0,25.0,24.0,28332.33333333333,29225.5,50699.25,18198.66157345688,0.9659258262890684,0.2588190451025207,0.7818314824680298,0.6234898018587336
25,6,17,2,1,0,28861.0,27952.0,28184.0,33283.0,28653.0,28912.0,25.0,24.0,29950.0,29464.666666666668,50689.0,18208.96375056976,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
24,7,17,2,1,0,33037.0,28861.0,27952.0,43767.0,28222.0,36222.0,25.0,24.0,34943.0,31606.83333333333,50654.16666666666,18223.574864459995,0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336
25,8,17,2,1,0,42931.0,33037.0,28861.0,56537.0,30355.0,47210.0,24.0,24.0,44065.333333333336,36198.833333333336,50641.29166666666,18219.346586572887,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
26,9,17,2,1,0,56228.0,42931.0,33037.0,67116.0,39862.0,56000.0,25.0,25.0,55109.0,42529.5,50601.79166666666,18183.067591626696,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336
28,10,17,2,1,0,66168.0,56228.0,42931.0,74408.0,46755.0,62456.0,26.0,28.0,64874.66666666666,49908.833333333336,50510.958333333336,18064.02874915673,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336
29,11,17,2,1,0,72228.0,66168.0,56228.0,75447.0,47672.0,64323.0,28.0,29.0,70781.66666666667,57423.5,50448.54166666666,17976.496998748476,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336
31,12,17,2,1,0,73949.0,72228.0,66168.0,75365.0,48221.0,64164.0,29.0,31.0,73185.0,64147.0,50365.75,17860.958001109284,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
32,13,17,2,1,0,73378.0,73949.0,72228.0,74409.0,47483.0,63890.0,31.0,32.0,73580.0,69227.33333333333,50324.25,17803.729951772766,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336
33,14,17,2,1,0,73413.0,73378.0,73949.0,74923.0,47741.0,64937.0,32.0,33.0,73861.66666666667,72321.66666666667,50318.875,17795.99842004665,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
33,15,17,2,1,0,74794.0,73413.0,73378.0,71101.0,47440.0,64613.0,33.0,33.0,74294.0,73739.5,50467.79166666666,17991.345445927847,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336
33,16,17,2,1,0,74675.0,74794.0,73413.0,67466.0,47043.0,62040.0,33.0,28.0,73541.33333333333,73560.66666666667,50621.5,18157.870761977963,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
32,17,17,2,1,0,71155.0,74675.0,74794.0,56277.0,46912.0,52402.0,33.0,26.0,68300.66666666667,71081.16666666667,50737.958333333336,18204.623150223822,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336
31,18,17,2,1,0,59072.0,71155.0,74675.0,51169.0,47407.0,49721.0,32.0,27.0,61663.0,67978.5,50887.66666666666,18223.08641511509,-1.0,-1.8369701987210292e-16,0.7818314824680298,0.6234898018587336
29,19,17,2,1,0,54762.0,59072.0,71155.0,53723.0,51743.0,51297.0,31.0,27.0,55842.66666666666,64692.0,50886.458333333336,18222.89119660775,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336
27,20,17,2,1,0,53694.0,54762.0,59072.0,51915.0,50928.0,53638.0,29.0,26.0,53257.66666666666,60779.16666666666,50861.54166666666,18221.832497402786,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
26,21,17,2,1,0,51317.0,53694.0,54762.0,43279.0,44190.0,44917.0,27.0,26.0,49165.66666666666,55414.333333333336,50828.5,18236.892479376696,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336
25,22,17,2,1,0,42486.0,51317.0,53694.0,37245.0,40268.0,38320.0,26.0,26.0,43563.0,49702.833333333336,50813.54166666666,18248.661835345505,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
25,23,17,2,1,0,36886.0,42486.0,51317.0,33999.0,37382.0,35745.0,25.0,25.0,37535.333333333336,45396.5,50781.66666666666,18279.950101412844,-0.2588190451025215,0.965925826289068,0.7818314824680298,0.6234898018587336
25,0,18,2,2,0,33234.0,36886.0,42486.0,31602.0,33612.0,33471.0,25.0,25.0,33624.333333333336,41395.0,50746.29166666666,18319.458748125555,0.0,1.0,0.9749279121818236,-0.2225209339563143
24,1,18,2,2,0,30753.0,33234.0,36886.0,30078.0,31125.0,31732.0,25.0,25.0,30865.666666666668,37214.333333333336,50685.125,18393.768342926887,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143
24,2,18,2,2,0,28610.0,30753.0,33234.0,28676.0,29669.0,30667.0,24.0,25.0,28944.0,33239.666666666664,50634.833333333336,18458.09895686573,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143
23,3,18,2,2,0,27469.0,28610.0,30753.0,28184.0,28904.0,30060.0,24.0,25.0,27704.666666666668,30664.5,50586.958333333336,18520.247205785465,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.2225209339563143
23,4,18,2,2,0,27035.0,27469.0,28610.0,27952.0,28828.0,29628.0,23.0,25.0,27123.33333333333,28994.5,50541.708333333336,18579.18796484307,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
23,5,18,2,2,0,26866.0,27035.0,27469.0,28861.0,29662.0,30458.0,23.0,25.0,27144.0,28044.0,50486.29166666666,18648.52140654483,0.9659258262890684,0.2588190451025207,0.9749279121818236,-0.2225209339563143
23,6,18,2,2,0,27531.0,26866.0,27035.0,33037.0,33283.0,33221.0,23.0,25.0,28485.33333333333,28095.0,50403.875,18733.16975270587,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143
22,7,18,2,2,0,31059.0,27531.0,26866.0,42931.0,43767.0,41531.0,23.0,24.0,32994.333333333336,30058.83333333333,50298.125,18784.28261886605,0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143
23,8,18,2,2,0,40393.0,31059.0,27531.0,56228.0,56537.0,52724.0,22.0,25.0,41083.0,34113.5,50113.5,18745.200459340733,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143
25,9,18,2,2,0,51797.0,40393.0,31059.0,66168.0,67116.0,62183.0,23.0,26.0,51333.333333333336,39909.333333333336,49931.91666666666,18603.492224560254,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563143
28,10,18,2,2,0,61810.0,51797.0,40393.0,72228.0,74408.0,67418.0,25.0,28.0,60449.333333333336,46721.833333333336,49744.958333333336,18391.015603039177,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143
29,11,18,2,2,0,67741.0,61810.0,51797.0,73949.0,75447.0,69476.0,28.0,29.0,66117.66666666667,53600.333333333336,49530.5,18124.5795753338,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143
30,12,18,2,2,0,68802.0,67741.0,61810.0,73378.0,75365.0,69429.0,29.0,31.0,68301.0,59817.16666666666,49321.41666666666,17864.595158207903,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143
32,13,18,2,2,0,68360.0,68802.0,67741.0,73413.0,74409.0,68685.0,30.0,32.0,68320.0,64384.66666666666,49087.458333333336,17569.702865466897,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143
32,14,18,2,2,0,67798.0,68360.0,68802.0,74794.0,74923.0,69690.0,32.0,33.0,68702.0,67409.83333333333,48885.54166666666,17287.001874942747,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143
32,15,18,2,2,0,69948.0,67798.0,68360.0,74675.0,71101.0,69082.0,32.0,33.0,69011.66666666667,68656.33333333333,48661.125,16969.699621518463,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143
32,16,18,2,2,0,69289.0,69948.0,67798.0,71155.0,67466.0,64984.0,32.0,33.0,68433.66666666667,68376.83333333333,48449.0,16706.06754914275,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143
32,17,18,2,2,0,66064.0,69289.0,69948.0,59072.0,56277.0,55828.0,32.0,32.0,63453.0,66077.5,48279.583333333336,16614.018713689933,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143
30,18,18,2,2,0,55006.0,66064.0,69289.0,54762.0,51169.0,52280.0,32.0,31.0,57300.333333333336,63156.0,48115.79166666666,16566.64189681535,-1.0,-1.8369701987210292e-16,0.9749279121818236,-0.2225209339563143
29,19,18,2,2,0,50831.0,55006.0,66064.0,53694.0,53723.0,54867.0,30.0,29.0,52997.333333333336,60715.5,48093.333333333336,16559.114728140175,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143
27,20,18,2,2,0,53155.0,50831.0,55006.0,51317.0,51915.0,52699.0,29.0,27.0,51832.66666666666,57642.833333333336,48101.458333333336,16560.81299721188,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
26,21,18,2,2,0,51512.0,53155.0,50831.0,42486.0,43279.0,43838.0,27.0,26.0,49004.0,53152.16666666666,48095.583333333336,16562.916588143402,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143
25,22,18,2,2,0,42345.0,51512.0,53155.0,36886.0,37245.0,37614.0,26.0,25.0,43340.66666666666,48169.0,48065.54166666666,16584.771873171598,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
24,23,18,2,2,0,36165.0,42345.0,51512.0,33234.0,33999.0,34671.0,25.0,25.0,37270.333333333336,44551.5,48068.333333333336,16582.172212209145,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143
24,0,19,2,3,0,33301.0,36165.0,42345.0,30753.0,31602.0,32313.0,24.0,25.0,33369.0,41186.5,48063.66666666666,16587.27205515973,0.0,1.0,0.4338837391175582,-0.900968867902419
23,1,19,2,3,0,30641.0,33301.0,36165.0,28610.0,30078.0,27110.0,24.0,24.0,30938.0,37139.333333333336,48074.583333333336,16573.993155639568,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419
23,2,19,2,3,0,28872.0,30641.0,33301.0,27469.0,28676.0,26045.0,23.0,24.0,29047.666666666668,33159.0,48081.29166666666,16565.32073333285,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419
22,3,19,2,3,0,27630.0,28872.0,30641.0,27035.0,28184.0,25264.0,23.0,23.0,27794.666666666668,30581.83333333333,48074.91666666666,16573.799611373663,0.7071067811865476,0.7071067811865476,0.4338837391175582,-0.900968867902419
23,4,19,2,3,0,26882.0,27630.0,28872.0,26866.0,27952.0,25280.0,22.0,23.0,27115.666666666668,29026.83333333333,48073.625,16575.52549580119,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
22,5,19,2,3,0,26835.0,26882.0,27630.0,27531.0,28861.0,26022.0,23.0,23.0,27101.33333333333,28074.5,48075.958333333336,16572.51165262671,0.9659258262890684,0.2588190451025207,0.4338837391175582,-0.900968867902419
22,6,19,2,3,0,27587.0,26835.0,26882.0,31059.0,33037.0,28820.0,22.0,23.0,28417.666666666668,28106.166666666668,48066.458333333336,16582.752732043624,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419
22,7,19,2,3,0,30831.0,27587.0,26835.0,40393.0,42931.0,36473.0,22.0,22.0,32712.666666666668,29914.166666666668,48038.41666666666,16596.855857076618,0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419
22,8,19,2,3,0,39720.0,30831.0,27587.0,51797.0,56228.0,46440.0,22.0,23.0,40715.66666666666,33908.5,48030.04166666666,16594.927363974162,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419
25,9,19,2,3,0,51596.0,39720.0,30831.0,61810.0,66168.0,55395.0,22.0,25.0,50918.333333333336,39668.0,48014.583333333336,16581.70063108243,0.7071067811865476,-0.7071067811865475,0.4338837391175582,-0.900968867902419
28,10,19,2,3,0,61439.0,51596.0,39720.0,67741.0,72228.0,60570.0,25.0,28.0,59882.0,46297.333333333336,47967.5,16524.759154990235,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419
29,11,19,2,3,0,66611.0,61439.0,51596.0,68802.0,73949.0,62465.0,28.0,29.0,65457.66666666666,53086.66666666666,47947.54166666666,16498.77034674733,0.258819045102521,-0.9659258262890682,0.4338837391175582,-0.900968867902419
30,12,19,2,3,0,68323.0,66611.0,61439.0,68360.0,73378.0,62605.0,29.0,30.0,67487.66666666667,59203.0,47912.91666666666,16454.88299382826,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419
31,13,19,2,3,0,67529.0,68323.0,66611.0,67798.0,73413.0,62489.0,30.0,32.0,67610.33333333333,63746.16666666666,47878.79166666666,16412.646311753295,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419
31,14,19,2,3,0,66979.0,67529.0,68323.0,69948.0,74794.0,62911.0,31.0,32.0,67550.0,66503.83333333333,47803.54166666666,16310.88701498415,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419
32,15,19,2,3,0,68142.0,66979.0,67529.0,69289.0,74675.0,62221.0,31.0,32.0,67598.0,67542.83333333333,47736.208333333336,16221.426321727406,-0.7071067811865471,-0.7071067811865479,0.4338837391175582,-0.900968867902419
32,16,19,2,3,0,67673.0,68142.0,66979.0,66064.0,71155.0,59352.0,32.0,32.0,66716.66666666667,67163.5,47664.16666666666,16140.126651263903,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419
31,17,19,2,3,0,64335.0,67673.0,68142.0,55006.0,59072.0,51066.0,32.0,32.0,62251.66666666666,64900.833333333336,47653.375,16135.09009908013,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419
30,18,19,2,3,0,54747.0,64335.0,67673.0,50831.0,54762.0,47536.0,31.0,30.0,56488.66666666666,62043.333333333336,47634.75,16131.520231467948,-1.0,-1.8369701987210292e-16,0.4338837391175582,-0.900968867902419
28,19,19,2,3,0,50384.0,54747.0,64335.0,53155.0,53694.0,50752.0,30.0,29.0,52481.0,59598.833333333336,47599.625,16119.891346630497,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419
27,20,19,2,3,0,52312.0,50384.0,54747.0,51512.0,51317.0,49049.0,28.0,27.0,51235.66666666666,56743.66666666666,47578.75,16114.928232380727,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
26,21,19,2,3,0,51011.0,52312.0,50384.0,42345.0,42486.0,40333.0,27.0,26.0,48310.333333333336,52399.5,47548.04166666666,16126.033581917896,-0.7071067811865477,0.7071067811865474,0.4338837391175582,-0.900968867902419
25,22,19,2,3,0,41608.0,51011.0,52312.0,36165.0,36886.0,34079.0,26.0,25.0,42815.66666666666,47648.333333333336,47534.0,16136.519567091576,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
25,23,19,2,3,0,35828.0,41608.0,51011.0,33301.0,33234.0,30936.0,25.0,24.0,36758.0,43996.833333333336,47514.708333333336,16154.542046660365,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419
25,0,20,2,4,0,32838.0,35828.0,41608.0,30641.0,30753.0,28906.0,25.0,24.0,32971.0,40640.66666666666,47498.29166666666,16172.625167989092,0.0,1.0,-0.433883739117558,-0.9009688679024191
24,1,20,2,4,0,30247.0,32838.0,35828.0,28872.0,28610.0,27701.0,25.0,23.0,30617.666666666668,36716.66666666666,47493.958333333336,16177.846023334165,0.2588190451025207,0.9659258262890684,-0.433883739117558,-0.9009688679024191
